userID	artistID	tagID	day	month	year
9	390	139	1	11	2007
9	391	137	1	5	2008
9	392	137	1	5	2008
9	394	137	1	5	2008
9	395	137	1	5	2008
9	395	140	1	11	2007
9	396	139	1	11	2007
9	397	137	1	5	2008
9	397	139	1	11	2007
9	397	141	1	11	2007
9	398	137	1	5	2008
9	401	137	1	5	2008
9	402	137	1	5	2008
9	403	73	1	11	2007
9	405	137	1	5	2008
9	406	139	1	11	2007
9	410	71	1	12	2010
9	410	145	1	12	2010
9	410	147	1	12	2010
9	410	148	1	12	2010
9	410	149	1	12	2010
9	414	137	1	5	2008
9	415	28	1	11	2007
9	415	30	1	11	2007
9	481	137	1	5	2008
9	486	137	1	5	2008
9	488	137	1	5	2008
9	490	138	1	11	2007
9	493	73	1	4	2008
9	493	79	1	4	2008
9	493	137	1	5	2008
9	493	138	1	4	2008
9	504	138	1	11	2007
9	517	138	1	11	2007
9	518	137	1	5	2008
9	701	137	1	5	2008
9	920	138	1	11	2007
9	955	89	1	11	2007
9	966	137	1	5	2008
9	1126	137	1	5	2008
9	1131	138	1	11	2007
9	1194	73	1	11	2007
9	1375	137	1	5	2008
9	1378	79	1	11	2007
9	1475	143	1	11	2007
9	1519	73	1	11	2007
9	1602	137	1	5	2008
9	1795	137	1	5	2008
9	1814	137	1	5	2008
9	1874	73	1	11	2007
9	1901	137	1	5	2008
9	1912	137	1	5	2008
9	1912	140	1	11	2007
9	1922	137	1	5	2008
9	1922	140	1	11	2007
9	1923	141	1	11	2007
9	1933	139	1	1	2008
9	1933	141	1	1	2008
9	2050	143	1	11	2007
9	2051	143	1	11	2007
9	2102	140	1	11	2007
9	2369	138	1	11	2007
9	2457	137	1	5	2008
9	2544	143	1	11	2007
9	2546	137	1	5	2008
9	2941	73	1	11	2007
9	3302	137	1	5	2008
9	3351	160	1	12	2007
9	3427	79	1	11	2007
9	3429	138	1	11	2007
9	3498	137	1	5	2008
9	3563	137	1	5	2008
9	3563	138	1	11	2007
9	3929	137	1	5	2008
9	3946	137	1	5	2008
9	4179	137	1	5	2008
9	4321	138	1	11	2007
9	4332	137	1	5	2008
9	4332	138	1	11	2007
9	4342	138	1	11	2007
9	4980	137	1	5	2008
9	4987	137	1	5	2008
9	4987	144	1	11	2007
9	5073	142	1	11	2007
9	5080	140	1	11	2007
9	5084	139	1	11	2007
9	5087	139	1	11	2007
9	5091	139	1	11	2007
9	5332	142	1	11	2007
9	5571	140	1	11	2007
9	5573	137	1	5	2008
9	5731	137	1	5	2008
9	6730	73	1	11	2007
9	8396	141	1	11	2007
9	8404	141	1	11	2007
9	9556	137	1	5	2008
9	10603	137	1	5	2008
9	11049	73	1	11	2007
9	12702	137	1	5	2008
9	12702	141	1	11	2007
9	13785	141	1	11	2007
9	16163	73	1	11	2007
10	196	81	1	10	2008
10	196	165	1	10	2008
10	199	81	1	5	2008
10	199	165	1	5	2008
10	208	81	1	2	2008
10	211	79	1	8	2007
10	211	81	1	8	2007
10	217	78	1	8	2007
10	217	79	1	8	2007
10	217	81	1	8	2007
10	217	166	1	3	2007
10	416	79	1	2	2008
10	416	81	1	2	2008
10	416	165	1	2	2008
10	418	165	1	9	2008
10	428	79	1	8	2007
10	430	81	1	2	2008
10	430	165	1	2	2008
10	431	79	1	8	2007
10	440	165	1	4	2008
10	1377	79	1	8	2007
10	1377	81	1	8	2007
10	3258	79	1	8	2007
10	3258	81	1	8	2007
11	89	24	1	6	2009
11	230	171	1	6	2009
11	234	170	1	6	2009
11	257	167	1	4	2009
11	326	167	1	6	2009
11	455	172	1	11	2008
11	456	24	1	6	2009
11	456	167	1	5	2009
11	458	167	1	8	2009
11	468	167	1	1	2010
11	469	109	1	6	2009
11	471	168	1	8	2009
11	482	167	1	6	2009
11	540	73	1	6	2009
11	540	169	1	6	2009
11	1450	167	1	6	2009
11	1580	24	1	6	2009
11	2179	102	1	3	2009
11	3576	24	1	7	2009
11	10074	24	1	6	2009
11	15941	24	1	6	2009
11	17436	102	1	6	2009
12	16	61	1	2	2010
12	16	179	1	2	2010
12	16	190	1	2	2010
12	17	61	1	2	2010
12	18	18	1	8	2010
12	18	61	1	8	2010
12	18	179	1	8	2010
12	36	6	1	5	2010
12	36	18	1	5	2010
12	36	30	1	5	2010
12	36	61	1	5	2010
12	36	189	1	5	2010
12	45	18	1	2	2010
12	45	61	1	2	2010
12	45	79	1	2	2010
12	45	181	1	2	2010
12	56	18	1	1	2011
12	56	39	1	1	2011
12	56	187	1	1	2011
12	58	18	1	10	2010
12	58	39	1	10	2010
12	58	187	1	10	2010
12	67	24	1	1	2011
12	67	39	1	1	2011
12	71	24	1	12	2010
12	71	79	1	12	2010
12	71	134	1	12	2010
12	72	18	1	2	2010
12	88	18	1	10	2010
12	88	73	1	10	2010
12	88	79	1	10	2010
12	88	81	1	10	2010
12	88	102	1	10	2010
12	89	18	1	11	2010
12	89	24	1	11	2010
12	89	39	1	11	2010
12	154	18	1	5	2010
12	154	73	1	5	2010
12	154	78	1	5	2010
12	154	79	1	5	2010
12	154	81	1	5	2010
12	159	73	1	1	2011
12	159	79	1	1	2011
12	159	179	1	1	2011
12	159	190	1	1	2011
12	173	73	1	10	2010
12	173	78	1	10	2010
12	173	79	1	10	2010
12	173	81	1	10	2010
12	181	1	1	5	2010
12	181	5	1	5	2010
12	181	7	1	5	2010
12	181	82	1	5	2010
12	189	78	1	2	2010
12	189	79	1	2	2010
12	190	73	1	5	2010
12	190	78	1	5	2010
12	190	79	1	5	2010
12	190	81	1	5	2010
12	191	73	1	8	2010
12	191	78	1	8	2010
12	191	79	1	8	2010
12	191	109	1	8	2010
12	198	1	1	2	2010
12	198	2	1	2	2010
12	198	73	1	2	2010
12	209	73	1	2	2010
12	209	79	1	2	2010
12	209	176	1	2	2010
12	209	182	1	2	2010
12	217	73	1	5	2010
12	217	79	1	5	2010
12	217	81	1	5	2010
12	217	84	1	5	2010
12	227	24	1	5	2010
12	227	73	1	5	2010
12	227	192	1	5	2010
12	227	195	1	5	2010
12	229	73	1	5	2010
12	229	78	1	5	2010
12	229	79	1	5	2010
12	229	81	1	5	2010
12	229	84	1	5	2010
12	230	169	1	2	2010
12	230	181	1	2	2010
12	230	182	1	2	2010
12	233	18	1	2	2010
12	233	61	1	2	2010
12	233	73	1	2	2010
12	233	189	1	2	2010
12	234	78	1	2	2010
12	234	79	1	2	2010
12	234	170	1	2	2010
12	237	18	1	5	2010
12	237	79	1	5	2010
12	238	18	1	2	2010
12	238	187	1	2	2010
12	278	102	1	2	2010
12	278	103	1	2	2010
12	278	197	1	2	2010
12	288	24	1	2	2010
12	288	39	1	2	2010
12	288	167	1	2	2010
12	289	24	1	2	2010
12	289	39	1	2	2010
12	299	24	1	5	2010
12	299	39	1	5	2010
12	299	167	1	5	2010
12	300	24	1	8	2010
12	300	109	1	12	2010
12	302	24	1	2	2010
12	302	73	1	2	2010
12	302	109	1	2	2010
12	306	24	1	12	2010
12	306	102	1	12	2010
12	306	103	1	12	2010
12	306	167	1	12	2010
12	318	24	1	8	2010
12	318	39	1	8	2010
12	318	73	1	8	2010
12	320	24	1	2	2010
12	320	39	1	2	2010
12	320	167	1	2	2010
12	325	24	1	2	2010
12	325	39	1	2	2010
12	327	102	1	1	2011
12	327	103	1	1	2011
12	327	167	1	1	2011
12	331	102	1	12	2010
12	331	103	1	12	2010
12	331	167	1	12	2010
12	333	24	1	1	2011
12	333	73	1	12	2010
12	333	109	1	12	2010
12	344	24	1	2	2010
12	344	134	1	2	2010
12	344	185	1	2	2010
12	344	193	1	2	2010
12	349	24	1	2	2010
12	349	39	1	2	2010
12	349	167	1	2	2010
12	371	73	1	2	2010
12	371	78	1	2	2010
12	371	79	1	3	2010
12	371	183	1	2	2010
12	377	78	1	2	2010
12	377	79	1	2	2010
12	377	177	1	2	2010
12	378	79	1	3	2010
12	378	190	1	2	2010
12	403	73	1	2	2010
12	403	79	1	2	2010
12	403	169	1	2	2010
12	405	78	1	2	2010
12	405	79	1	2	2010
12	407	184	1	2	2010
12	412	169	1	2	2010
12	412	181	1	2	2010
12	412	182	1	2	2010
12	423	79	1	10	2010
12	423	81	1	10	2010
12	423	134	1	10	2010
12	436	73	1	10	2010
12	436	78	1	10	2010
12	436	79	1	10	2010
12	436	170	1	10	2010
12	458	24	1	12	2010
12	458	167	1	12	2010
12	464	18	1	12	2010
12	464	102	1	12	2010
12	464	187	1	12	2010
12	466	18	1	2	2010
12	466	24	1	2	2010
12	466	39	1	2	2010
12	468	24	1	11	2010
12	468	102	1	11	2010
12	468	103	1	11	2010
12	468	167	1	11	2010
12	474	24	1	12	2010
12	474	167	1	12	2010
12	475	102	1	2	2010
12	475	103	1	2	2010
12	484	102	1	1	2011
12	484	167	1	1	2011
12	486	78	1	2	2010
12	486	79	1	2	2010
12	486	81	1	5	2010
12	486	176	1	2	2010
12	487	61	1	2	2010
12	487	179	1	2	2010
12	488	78	1	2	2010
12	488	79	1	2	2010
12	489	79	1	2	2010
12	489	177	1	2	2010
12	489	198	1	2	2010
12	490	72	1	2	2010
12	490	78	1	2	2010
12	490	79	1	2	2010
12	490	170	1	2	2010
12	491	102	1	2	2010
12	491	103	1	2	2010
12	492	176	1	2	2010
12	492	178	1	2	2010
12	492	180	1	3	2011
12	492	186	1	2	2010
12	493	78	1	2	2010
12	493	79	1	2	2010
12	493	176	1	2	2010
12	494	79	1	2	2010
12	494	176	1	2	2010
12	494	178	1	2	2010
12	495	78	1	2	2010
12	495	79	1	2	2010
12	495	183	1	2	2010
12	496	72	1	2	2010
12	496	78	1	2	2010
12	496	79	1	2	2010
12	497	78	1	2	2010
12	497	79	1	2	2010
12	497	177	1	2	2010
12	498	79	1	2	2010
12	498	169	1	2	2010
12	499	78	1	2	2010
12	499	79	1	2	2010
12	500	1	1	2	2010
12	500	176	1	2	2010
12	500	186	1	2	2010
12	501	78	1	2	2010
12	501	79	1	2	2010
12	502	24	1	2	2010
12	502	30	1	2	2010
12	503	1	1	3	2010
12	503	5	1	3	2010
12	504	73	1	8	2010
12	505	2	1	2	2010
12	505	78	1	2	2010
12	505	79	1	2	2010
12	505	177	1	2	2010
12	506	82	1	2	2010
12	507	176	1	2	2010
12	507	178	1	2	2010
12	507	186	1	2	2010
12	508	78	1	2	2010
12	508	79	1	2	2010
12	509	6	1	2	2010
12	509	18	1	2	2010
12	509	61	1	2	2010
12	509	189	1	2	2010
12	510	73	1	2	2010
12	510	78	1	2	2010
12	510	79	1	2	2010
12	510	177	1	2	2010
12	510	198	1	2	2010
12	511	24	1	2	2010
12	511	73	1	2	2010
12	511	192	1	2	2010
12	512	1	1	2	2010
12	512	78	1	2	2010
12	512	79	1	2	2010
12	512	177	1	2	2010
12	513	78	1	2	2010
12	513	79	1	2	2010
12	514	1	1	2	2010
12	514	177	1	2	2010
12	515	18	1	2	2010
12	515	179	1	2	2010
12	515	190	1	2	2010
12	516	18	1	2	2010
12	516	61	1	2	2010
12	516	189	1	2	2010
12	517	1	1	7	2010
12	517	73	1	7	2010
12	517	79	1	7	2010
12	517	177	1	7	2010
12	518	7	1	2	2010
12	518	89	1	2	2010
12	518	179	1	2	2010
12	519	1	1	2	2010
12	519	6	1	2	2010
12	519	61	1	2	2010
12	519	177	1	2	2010
12	520	18	1	2	2010
12	520	39	1	2	2010
12	520	187	1	2	2010
12	521	73	1	6	2010
12	521	79	1	6	2010
12	521	182	1	6	2010
12	521	188	1	6	2010
12	521	196	1	6	2010
12	522	7	1	2	2010
12	522	30	1	2	2010
12	522	89	1	2	2010
12	522	179	1	2	2010
12	523	24	1	8	2010
12	523	39	1	8	2010
12	523	109	1	8	2010
12	536	73	1	8	2010
12	536	169	1	8	2010
12	536	181	1	8	2010
12	536	182	1	8	2010
12	537	73	1	2	2010
12	537	176	1	2	2010
12	537	178	1	2	2010
12	538	24	1	12	2010
12	538	73	1	12	2010
12	538	78	1	12	2010
12	538	79	1	12	2010
12	538	109	1	12	2010
12	544	24	1	12	2010
12	544	73	1	12	2010
12	547	102	1	2	2011
12	547	103	1	2	2011
12	691	18	1	8	2010
12	691	81	1	8	2010
12	691	187	1	8	2010
12	701	24	1	5	2010
12	701	73	1	5	2010
12	704	73	1	1	2011
12	704	79	1	1	2011
12	704	84	1	1	2011
12	707	1	1	5	2010
12	707	72	1	5	2010
12	707	73	1	5	2010
12	726	1	1	3	2010
12	726	89	1	3	2010
12	726	191	1	3	2010
12	759	79	1	1	2011
12	785	1	1	2	2010
12	785	5	1	2	2010
12	785	6	1	2	2010
12	785	61	1	2	2010
12	808	73	1	12	2010
12	808	181	1	12	2010
12	808	182	1	12	2010
12	808	194	1	12	2010
12	815	1	1	2	2010
12	815	73	1	2	2010
12	855	73	1	2	2010
12	855	78	1	2	2010
12	855	79	1	2	2010
12	855	170	1	2	2010
12	872	179	1	5	2010
12	872	188	1	5	2010
12	872	190	1	5	2010
12	883	1	1	2	2010
12	883	5	1	2	2010
12	883	7	1	2	2010
12	883	82	1	2	2010
12	930	1	1	5	2010
12	930	7	1	5	2010
12	930	89	1	5	2010
12	951	72	1	12	2010
12	951	73	1	12	2010
12	951	192	1	12	2010
12	955	1	1	11	2010
12	955	7	1	11	2010
12	955	89	1	11	2010
12	966	72	1	2	2010
12	966	78	1	2	2010
12	966	79	1	2	2010
12	967	24	1	11	2010
12	967	73	1	11	2010
12	967	79	1	11	2010
12	972	18	1	2	2010
12	972	24	1	2	2010
12	972	39	1	2	2010
12	978	1	1	2	2010
12	978	72	1	2	2010
12	978	73	1	2	2010
12	978	177	1	2	2010
12	991	18	1	12	2010
12	991	24	1	2	2010
12	991	73	1	2	2010
12	991	79	1	12	2010
12	991	81	1	12	2010
12	1034	24	1	8	2010
12	1034	73	1	8	2010
12	1034	79	1	8	2010
12	1042	24	1	1	2011
12	1042	167	1	1	2011
12	1044	1	1	2	2010
12	1044	73	1	2	2010
12	1044	177	1	2	2010
12	1055	73	1	6	2010
12	1055	78	1	6	2010
12	1055	79	1	6	2010
12	1055	188	1	6	2010
12	1055	196	1	6	2010
12	1098	18	1	8	2010
12	1098	79	1	8	2010
12	1104	1	1	2	2010
12	1104	6	1	2	2010
12	1104	73	1	2	2010
12	1118	1	1	10	2010
12	1118	73	1	10	2010
12	1118	78	1	10	2010
12	1118	79	1	10	2010
12	1132	73	1	3	2010
12	1132	191	1	3	2010
12	1145	1	1	2	2010
12	1145	72	1	2	2010
12	1145	73	1	2	2010
12	1145	177	1	2	2010
12	1151	73	1	5	2010
12	1151	79	1	5	2010
12	1151	81	1	5	2010
12	1151	84	1	5	2010
12	1151	195	1	5	2010
12	1179	78	1	2	2010
12	1179	79	1	2	2010
12	1179	181	1	2	2010
12	1179	182	1	2	2010
12	1181	176	1	2	2010
12	1181	178	1	2	2010
12	1181	180	1	2	2010
12	1181	186	1	2	2010
12	1182	79	1	2	2010
12	1182	176	1	2	2010
12	1182	178	1	2	2010
12	1185	176	1	5	2010
12	1185	178	1	5	2010
12	1185	180	1	5	2010
12	1185	186	1	5	2010
12	1185	194	1	5	2010
12	1194	73	1	2	2010
12	1194	176	1	2	2010
12	1194	178	1	2	2010
12	1197	73	1	2	2010
12	1197	176	1	2	2010
12	1197	178	1	2	2010
12	1200	78	1	2	2010
12	1200	79	1	2	2010
12	1200	176	1	2	2010
12	1200	178	1	2	2010
12	1200	180	1	2	2010
12	1270	61	1	2	2010
12	1274	1	1	9	2010
12	1274	5	1	9	2010
12	1375	73	1	1	2011
12	1375	79	1	1	2011
12	1375	81	1	1	2011
12	1375	84	1	1	2011
12	1377	73	1	1	2011
12	1377	78	1	1	2011
12	1377	79	1	1	2011
12	1377	81	1	1	2011
12	1406	73	1	2	2010
12	1406	78	1	2	2010
12	1406	181	1	2	2010
12	1406	182	1	2	2010
12	1444	24	1	2	2010
12	1444	102	1	2	2010
12	1444	167	1	2	2010
12	1455	102	1	1	2011
12	1455	103	1	1	2011
12	1475	24	1	1	2011
12	1475	39	1	1	2011
12	1510	73	1	5	2010
12	1510	78	1	5	2010
12	1510	79	1	5	2010
12	1510	81	1	5	2010
12	1510	84	1	5	2010
12	1573	24	1	2	2010
12	1609	18	1	5	2010
12	1609	24	1	5	2010
12	1613	102	1	2	2010
12	1613	103	1	11	2010
12	1670	73	1	3	2011
12	1670	176	1	3	2011
12	1670	178	1	3	2011
12	1670	180	1	3	2011
12	1673	30	1	11	2010
12	1673	73	1	11	2010
12	1673	79	1	11	2010
12	1673	109	1	11	2010
12	1677	61	1	3	2010
12	1677	189	1	3	2010
12	1714	6	1	8	2010
12	1714	30	1	8	2010
12	1714	61	1	8	2010
12	1714	73	1	8	2010
12	1795	24	1	12	2010
12	1795	73	1	12	2010
12	1795	134	1	12	2010
12	1795	192	1	12	2010
12	1797	30	1	3	2010
12	1797	73	1	3	2010
12	1797	78	1	3	2010
12	1797	79	1	3	2010
12	1852	72	1	1	2011
12	1852	73	1	1	2011
12	1852	78	1	1	2011
12	1852	183	1	1	2011
12	1854	72	1	2	2010
12	1854	78	1	2	2010
12	1854	79	1	2	2010
12	1859	73	1	12	2010
12	1859	78	1	12	2010
12	1859	79	1	12	2010
12	1859	183	1	12	2010
12	1860	79	1	2	2010
12	1860	102	1	2	2010
12	1860	103	1	2	2010
12	1863	103	1	2	2011
12	1863	194	1	2	2011
12	1863	198	1	2	2011
12	1979	79	1	5	2010
12	1979	102	1	5	2010
12	1979	103	1	5	2010
12	1979	198	1	5	2010
12	2014	1	1	2	2010
12	2014	7	1	2	2010
12	2014	179	1	2	2010
12	2018	18	1	5	2010
12	2018	24	1	5	2010
12	2018	39	1	5	2010
12	2075	14	1	8	2010
12	2121	73	1	5	2010
12	2121	78	1	5	2010
12	2121	79	1	5	2010
12	2121	81	1	5	2010
12	2121	84	1	5	2010
12	2150	73	1	2	2010
12	2150	78	1	2	2010
12	2150	180	1	2	2010
12	2179	102	1	2	2010
12	2179	103	1	2	2010
12	2179	197	1	2	2010
12	2370	1	1	2	2010
12	2370	5	1	2	2010
12	2370	82	1	2	2010
12	2380	1	1	10	2010
12	2380	72	1	10	2010
12	2380	73	1	10	2010
12	2380	79	1	10	2010
12	2380	177	1	10	2010
12	2436	73	1	3	2011
12	2436	134	1	3	2011
12	2436	193	1	3	2011
12	2439	24	1	2	2010
12	2439	193	1	2	2010
12	2449	193	5	5	2011
12	2500	18	1	2	2010
12	2500	39	1	2	2010
12	2500	90	1	2	2010
12	2643	73	1	2	2010
12	2643	176	1	2	2010
12	2643	178	1	2	2010
12	2643	180	1	2	2010
12	2738	73	1	12	2010
12	2738	78	1	12	2010
12	2738	79	1	12	2010
12	2738	181	1	12	2010
12	2745	14	1	2	2010
12	2745	18	1	2	2010
12	2745	39	1	2	2010
12	2745	90	1	2	2010
12	2839	73	1	1	2011
12	2839	81	1	1	2011
12	2839	109	1	1	2011
12	2850	176	1	2	2010
12	2850	178	1	2	2010
12	2850	180	1	2	2010
12	2850	194	1	2	2010
12	2923	102	1	2	2010
12	2923	103	1	2	2010
12	2927	102	1	1	2011
12	2927	103	1	1	2011
12	2940	1	1	11	2010
12	2941	72	1	2	2010
12	2941	73	1	2	2010
12	2941	78	1	2	2010
12	2941	79	1	2	2010
12	2956	73	1	2	2010
12	2956	78	1	2	2010
12	2956	177	1	2	2010
12	2976	102	1	2	2010
12	2976	103	1	2	2010
12	2978	78	1	2	2010
12	2978	79	1	2	2010
12	3085	72	1	2	2010
12	3085	73	1	2	2010
12	3085	78	1	2	2010
12	3113	24	1	2	2010
12	3113	73	1	2	2010
12	3113	134	1	2	2010
12	3113	192	1	2	2010
12	3124	73	1	10	2010
12	3124	78	1	10	2010
12	3124	79	1	10	2010
12	3124	179	1	10	2010
12	3238	73	1	4	2010
12	3238	78	1	4	2010
12	3238	79	1	4	2010
12	3238	188	1	4	2010
12	3238	196	1	4	2010
12	3240	1	1	2	2010
12	3240	2	1	2	2010
12	3240	72	1	2	2010
12	3240	177	1	2	2010
12	3317	102	1	1	2011
12	3317	103	1	1	2011
12	3317	167	1	1	2011
12	3404	18	1	10	2010
12	3404	24	1	10	2010
12	3468	81	1	8	2010
12	3468	84	1	8	2010
12	3560	184	1	2	2010
12	3616	73	1	7	2010
12	3616	81	1	7	2010
12	3616	84	1	7	2010
12	3667	102	1	2	2010
12	3667	103	1	2	2010
12	3667	167	1	2	2010
12	3859	72	1	12	2010
12	3859	73	1	12	2010
12	3859	78	1	12	2010
12	3859	79	1	12	2010
12	3928	72	1	12	2010
12	3928	73	1	12	2010
12	3928	78	1	12	2010
12	3928	79	1	12	2010
12	3931	24	1	12	2010
12	3931	73	1	12	2010
12	3931	109	1	12	2010
12	4036	18	1	2	2010
12	4036	39	1	2	2010
