userID	artistID	tagID	day	month	year
1223	6528	24	1	9	2010
1223	6570	387	1	4	2010
1223	6574	387	1	4	2010
1223	6580	18	1	7	2009
1223	6580	130	1	7	2009
1223	6742	18	1	10	2008
1223	6742	25	1	10	2008
1223	6742	30	1	10	2008
1223	6743	296	1	9	2008
1223	6915	18	1	12	2008
1223	6915	296	1	12	2008
1223	6919	18	1	9	2010
1223	6919	81	1	9	2010
1223	7015	14	1	4	2009
1223	7015	18	1	4	2009
1223	7049	387	1	4	2010
1223	7056	829	1	12	2008
1223	7059	387	1	4	2010
1223	7070	24	1	10	2008
1223	7070	25	1	10	2008
1223	7247	134	1	10	2008
1223	7247	292	1	10	2008
1223	7247	850	1	2	2009
1223	7266	73	1	9	2008
1223	7266	445	1	9	2008
1223	7287	850	1	4	2010
1223	7288	81	1	4	2010
1223	7288	130	1	4	2010
1223	7342	16	1	12	2009
1223	7342	18	1	12	2009
1223	7345	16	1	12	2009
1223	7345	18	1	12	2009
1223	7347	25	1	10	2008
1223	7461	387	1	4	2010
1223	7461	1737	1	4	2010
1223	7473	18	1	5	2009
1223	7525	84	1	1	2009
1223	7525	134	1	1	2009
1223	7525	850	1	5	2010
1223	7626	130	1	9	2010
1223	7643	30	1	12	2008
1223	7643	102	1	12	2008
1223	7643	134	1	12	2008
1223	7650	30	1	1	2009
1223	7650	73	1	1	2009
1223	7650	181	1	1	2009
1223	7685	625	1	11	2008
1223	7742	18	1	8	2010
1223	7742	81	1	8	2010
1223	7753	85	1	1	2009
1223	7753	625	1	11	2008
1223	7753	850	1	1	2009
1223	7781	18	5	5	2011
1223	7781	81	5	5	2011
1223	7828	33	1	11	2010
1223	7828	81	1	11	2010
1223	7828	292	1	11	2010
1223	7838	24	1	12	2009
1223	7927	73	1	12	2008
1223	8012	850	1	8	2009
1223	8124	134	1	10	2008
1223	8124	829	1	10	2008
1223	8124	1074	1	10	2008
1223	8153	24	1	10	2008
1223	8311	134	1	1	2009
1223	8311	528	1	1	2009
1223	8312	73	1	9	2008
1223	8312	528	1	9	2008
1223	8312	2118	1	9	2008
1223	8479	84	1	12	2008
1223	8589	18	1	1	2010
1223	8658	387	1	4	2010
1223	8800	134	1	5	2010
1223	8820	625	1	10	2008
1223	8830	81	1	4	2009
1223	8830	84	1	4	2009
1223	8837	83	1	10	2008
1223	8847	83	1	4	2010
1223	8847	130	1	4	2010
1223	8936	625	1	1	2009
1223	8983	850	1	7	2009
1223	9010	18	1	11	2010
1223	9011	18	1	4	2010
1223	9011	81	1	4	2010
1223	9305	81	1	4	2010
1223	9305	84	1	4	2010
1223	9310	81	1	4	2010
1223	9310	130	1	4	2010
1223	9310	296	1	4	2010
1223	9352	445	1	2	2009
1223	9352	829	1	2	2009
1223	9437	134	1	9	2008
1223	9437	528	1	9	2008
1223	9437	1387	1	9	2008
1223	9437	2118	1	9	2008
1223	9535	292	1	12	2008
1223	9539	134	1	11	2008
1223	9539	292	1	11	2008
1223	9583	18	1	1	2009
1223	9673	18	1	8	2010
1223	9673	84	1	8	2010
1223	9685	30	1	9	2008
1223	9685	304	1	9	2008
1223	9718	18	1	11	2010
1223	9718	69	1	11	2010
1223	9770	79	1	12	2009
1223	9770	81	1	12	2009
1223	9825	73	1	11	2008
1223	9826	134	1	9	2008
1223	9826	528	1	9	2008
1223	9886	73	1	10	2010
1223	9886	83	1	10	2010
1223	9886	188	1	10	2010
1223	9888	304	1	9	2008
1223	9969	850	1	7	2009
1223	9977	84	1	1	2009
1223	10026	850	1	8	2009
1223	10027	625	1	10	2008
1223	10027	1074	1	10	2008
1223	10068	850	1	7	2009
1223	10134	625	1	10	2008
1223	10145	13	1	10	2008
1223	10145	20	1	10	2008
1223	10145	83	1	10	2008
1223	10145	1796	1	10	2008
1223	10150	625	1	4	2009
1223	10170	18	1	8	2009
1223	10180	24	1	1	2009
1223	10180	30	1	1	2009
1223	10478	73	1	11	2009
1223	10574	181	1	2	2009
1223	10611	84	1	9	2010
1223	10622	18	1	9	2009
1223	10747	850	1	9	2010
1223	10766	16	1	9	2010
1223	10766	25	1	9	2010
1223	10766	81	1	9	2010
1223	10910	83	1	10	2008
1223	10910	85	1	10	2008
1223	10910	829	1	10	2008
1223	11598	84	1	12	2009
1223	11630	18	1	7	2009
1223	11729	130	1	8	2010
1223	11729	134	1	8	2010
1223	11743	81	1	4	2010
1223	11743	296	1	4	2010
1223	11917	445	1	9	2008
1223	11917	829	1	9	2008
1223	11917	1074	1	9	2008
1223	11919	130	1	9	2008
1223	11919	829	1	9	2008
1223	11927	134	1	12	2008
1223	11927	292	1	12	2008
1223	11927	829	1	12	2008
1223	12056	829	1	2	2009
1223	12141	83	1	10	2008
1223	12141	1796	1	10	2008
1223	12298	24	1	12	2008
1223	12298	79	1	12	2008
1223	12298	134	1	12	2008
1223	12551	81	1	5	2010
1223	12551	130	1	5	2010
1223	12551	134	1	5	2010
1223	12599	81	1	9	2008
1223	12599	134	1	9	2008
1223	12723	73	1	1	2009
1223	12723	2118	1	1	2009
1223	12724	16	1	1	2009
1223	12724	296	1	1	2009
1223	12753	296	1	9	2010
1223	12753	2064	1	9	2010
1223	12821	18	1	12	2008
1223	12823	18	1	7	2009
1223	12823	1737	1	7	2009
1223	12827	18	1	7	2009
1223	12984	18	1	4	2009
1223	12989	130	1	3	2010
1223	12989	292	1	3	2010
1223	12993	81	1	2	2011
1223	12993	130	1	2	2011
1223	13007	18	1	11	2010
1223	13007	74	1	11	2010
1223	13007	85	1	11	2010
1223	13009	18	1	11	2010
1223	13009	85	1	11	2010
1223	13126	73	1	10	2008
1223	13128	387	1	9	2010
1223	13171	134	1	11	2008
1223	13267	130	1	8	2008
1223	13267	4889	1	8	2008
1223	13268	73	1	8	2009
1223	13268	134	1	2	2010
1223	13268	292	1	8	2009
1223	13268	829	1	8	2009
1223	13268	850	1	8	2009
1223	13272	445	1	12	2008
1223	13272	829	1	12	2008
1223	13446	625	1	11	2008
1223	13450	625	1	2	2009
1223	13517	73	1	10	2008
1223	13517	193	1	10	2008
1223	13517	292	1	10	2008
1223	13517	2118	1	10	2008
1223	13658	18	1	11	2010
1223	13658	309	1	11	2010
1223	13812	85	1	10	2008
1223	13812	103	1	10	2008
1223	13812	304	1	10	2008
1223	13814	85	1	4	2010
1223	13814	625	1	4	2010
1223	14019	829	1	4	2009
1223	14019	1074	1	4	2009
1223	14144	81	1	4	2010
1223	14144	130	1	4	2010
1223	14144	296	1	4	2010
1223	14147	83	1	1	2009
1223	14147	625	1	1	2009
1223	14147	829	1	1	2009
1223	14185	134	1	4	2009
1223	14346	18	1	12	2008
1223	14346	79	1	12	2008
1223	14359	296	1	12	2008
1223	14429	829	1	10	2008
1223	14485	528	1	10	2008
1223	14485	829	1	10	2008
1223	14485	850	1	7	2009
1223	14485	4889	1	10	2008
1223	14620	85	1	8	2010
1223	14620	625	1	8	2010
1223	14680	18	1	10	2008
1223	14680	30	1	10	2008
1223	14688	18	1	4	2009
1223	14688	21	1	4	2009
1223	14760	18	1	1	2009
1223	14822	83	1	4	2009
1223	14822	102	1	4	2009
1223	14846	81	1	9	2008
1223	14846	84	1	10	2008
1223	14984	24	1	11	2010
1223	14984	30	1	11	2010
1223	14984	81	1	11	2010
1223	15171	18	1	9	2010
1223	15177	81	1	4	2010
1223	15177	130	1	4	2010
1223	15177	134	1	4	2010
1223	15216	387	1	4	2010
1223	15288	81	1	5	2009
1223	15288	130	1	5	2009
1223	15371	81	1	4	2010
1223	15371	130	1	4	2010
1223	15544	85	1	11	2008
1223	15544	625	1	11	2008
1223	15544	850	1	7	2009
1223	15557	73	1	4	2009
1223	15561	81	1	4	2009
1223	15561	134	1	4	2009
1223	15574	309	1	1	2011
1223	15637	16	1	12	2009
1223	15637	79	1	12	2009
1223	15637	81	1	12	2009
1223	15639	84	1	4	2009
1223	15654	18	1	11	2010
1223	15654	309	1	11	2010
1223	15736	850	1	8	2009
1223	15749	829	1	10	2008
1223	15749	4261	1	10	2008
1223	15771	16	1	4	2010
1223	15771	73	1	4	2010
1223	16336	13	1	11	2010
1223	16336	18	1	11	2010
1223	16336	20	1	11	2010
1223	16505	83	1	10	2008
1223	16505	625	1	10	2008
1223	16505	1796	1	10	2008
1223	16540	14	1	8	2010
1223	16540	18	1	8	2010
1223	16540	33	1	8	2010
1223	16664	18	1	9	2010
1223	16667	18	1	4	2009
1223	16667	102	1	4	2009
1223	16894	84	1	8	2010
1223	17209	130	1	12	2009
1223	17209	134	1	12	2009
1223	17209	2118	1	12	2009
1223	17500	193	1	8	2010
1223	17500	2064	1	8	2010
1223	17500	2118	1	8	2010
1223	17801	18	1	12	2009
1223	18152	18	1	6	2010
1223	18152	21	1	6	2010
1223	18216	81	1	4	2010
1223	18216	102	1	4	2010
1223	18216	130	1	4	2010
1223	18350	130	1	10	2010
1223	18350	134	1	10	2010
1223	18350	292	1	10	2010
1223	18363	83	1	12	2008
1223	18363	829	1	12	2008
1223	18395	850	1	8	2009
1223	18519	30	1	2	2009
1223	18519	81	1	2	2009
1223	18609	73	1	4	2009
1223	18609	79	1	4	2009
1224	580	829	1	2	2008
1224	728	7475	1	2	2008
1224	735	73	1	10	2007
1224	1639	7939	1	2	2008
1224	2786	192	1	5	2008
1224	2786	7940	1	5	2008
1224	2842	445	1	10	2007
1224	2842	7475	1	2	2008
1224	2894	7475	1	2	2008
1224	5660	185	1	10	2007
1224	5660	695	1	10	2007
1224	5660	4261	1	10	2007
1224	7039	73	1	12	2007
1224	8114	829	1	2	2008
1224	13269	829	1	2	2008
1225	72	514	1	5	2008
1225	159	78	1	12	2008
1225	6760	14	1	12	2008
1225	6760	18	1	12	2008
1226	299	308	1	12	2008
1226	299	7944	1	1	2011
1226	3173	1474	1	12	2008
1226	3173	6642	1	2	2009
1226	3173	7941	1	12	2008
1226	3173	7942	1	2	2009
1226	3173	7943	1	2	2009
1226	4716	1640	1	12	2008
1226	12103	7945	1	12	2008
1228	12	7954	1	2	2010
1228	15	7954	1	2	2010
1228	28	7954	1	2	2010
1228	152	7953	1	2	2010
1228	152	7956	1	3	2010
1228	152	7961	1	2	2010
1228	163	7957	1	3	2010
1228	163	7965	1	3	2010
1228	199	7973	1	2	2010
1228	220	7952	1	2	2010
1228	234	7958	1	2	2010
1228	238	7962	1	2	2010
1228	440	7951	1	2	2010
1228	440	7979	1	2	2010
1228	441	7968	1	12	2010
1228	603	7957	1	2	2010
1228	707	7952	1	2	2010
1228	757	7951	1	10	2010
1228	757	7966	5	5	2011
1228	843	7952	1	2	2010
1228	857	7962	1	2	2010
1228	920	7952	1	2	2010
1228	964	1513	1	8	2010
1228	964	7963	1	8	2010
1228	964	7964	1	8	2010
1228	964	7976	1	8	2010
1228	1014	713	1	2	2010
1228	1104	1513	1	8	2010
1228	1104	7963	1	8	2010
1228	1104	7964	1	8	2010
1228	1104	7975	1	8	2010
1228	1202	7953	1	2	2010
1228	1260	7954	1	2	2010
1228	1276	7954	1	2	2010
1228	1873	7952	1	2	2010
1228	1947	1644	1	3	2010
1228	1947	7956	1	3	2010
1228	2006	7952	1	2	2010
1228	2151	7953	1	2	2010
1228	2493	7969	1	3	2010
1228	2681	7957	1	2	2010
1228	2749	7955	1	11	2010
1228	2771	7972	1	4	2010
1228	2817	7953	1	8	2010
1228	3216	7959	1	2	2010
1228	3805	1644	1	3	2010
1228	3805	7953	1	3	2010
1228	3805	7960	1	12	2010
1228	3810	7961	1	4	2010
1228	3810	7973	1	4	2010
1228	4271	7974	1	2	2010
1228	6048	7956	1	2	2010
1228	6151	7959	1	2	2010
1228	6830	7953	1	2	2010
1228	6855	7958	1	2	2010
1228	7375	4241	6	5	2011
1228	7376	4241	1	8	2010
1228	9438	7967	1	3	2010
1228	11625	7955	1	12	2010
1228	11625	7968	1	5	2010
1228	16746	7957	1	2	2010
1228	17183	7951	5	5	2011
1228	17183	7966	5	5	2011
1228	17183	7980	5	5	2011
1229	13298	304	1	12	2008
1229	13298	734	1	12	2008
1229	13298	7986	1	12	2008
1229	13298	7987	1	12	2008
1229	13298	7988	1	12	2008
1229	13298	7989	1	12	2008
1229	13298	7990	1	12	2008
1229	13298	7991	1	12	2008
1229	13298	7993	1	12	2008
1229	13301	7992	1	11	2008
1230	6	191	1	1	2010
1230	6	7996	1	1	2010
1230	63	13	1	4	2009
1230	63	14	1	4	2009
1230	63	23	1	4	2009
1230	66	8001	1	9	2008
1230	103	526	6	5	2011
1230	103	7996	6	5	2011
1230	103	7999	6	5	2011
1230	113	7995	1	11	2009
1230	219	213	1	5	2009
1230	418	14	1	3	2009
1230	440	33	1	5	2009
1230	440	7997	1	10	2009
1230	440	8004	1	5	2009
1230	441	79	1	6	2009
1230	441	7995	1	6	2009
1230	554	247	1	1	2009
1230	569	247	1	9	2008
1230	621	13	1	3	2009
1230	621	14	1	3	2009
1230	621	191	1	3	2009
1230	630	73	5	5	2011
1230	630	192	5	5	2011
1230	630	292	5	5	2011
1230	718	7995	1	1	2010
1230	1071	184	1	11	2009
1230	1071	7995	1	11	2009
1230	1071	7997	1	11	2009
1230	1118	387	1	3	2009
1230	1120	32	1	7	2010
1230	1120	7996	1	7	2010
1230	1242	247	6	5	2011
1230	1426	247	1	2	2009
1230	1639	7995	1	12	2009
1230	1700	184	6	5	2011
1230	1700	191	6	5	2011
1230	1700	7996	6	5	2011
1230	1707	14	6	5	2011
1230	1707	7995	6	5	2011
1230	1707	7996	6	5	2011
1230	1717	14	1	1	2010
1230	1717	526	1	1	2010
1230	1743	191	1	11	2009
1230	1743	526	1	12	2009
1230	1743	545	1	1	2010
1230	1743	7995	1	11	2009
1230	1743	7996	1	1	2010
1230	1743	7999	1	3	2010
1230	1747	526	1	6	2009
1230	1747	7995	1	6	2009
1230	1747	7999	1	6	2009
1230	1762	526	1	3	2009
1230	1762	7997	1	9	2009
1230	1762	7999	1	9	2009
1230	1762	8000	1	2	2010
1230	1770	526	1	2	2009
1230	1770	3586	1	2	2009
1230	1783	7996	1	2	2010
1230	1790	14	1	3	2009
1230	1790	33	1	3	2009
1230	1790	79	1	3	2009
1230	1790	7412	1	3	2009
1230	2127	247	1	2	2010
1230	2127	695	1	2	2010
1230	2127	7995	1	2	2010
1230	2127	7996	1	2	2010
1230	2265	247	1	2	2009
1230	2402	7412	1	1	2011
1230	2402	7996	1	1	2011
1230	2630	7995	6	5	2011
1230	2668	14	1	1	2010
1230	2668	7995	1	1	2010
1230	2668	7996	1	1	2010
1230	2676	14	1	8	2010
1230	2676	7995	1	8	2010
1230	2676	7996	6	5	2011
1230	2711	7996	1	2	2010
1230	2857	247	6	5	2011
1230	2857	292	6	5	2011
1230	2952	299	1	11	2008
1230	3208	184	1	1	2011
1230	3208	526	1	1	2011
1230	3208	7995	1	1	2011
1230	3208	7996	1	1	2011
1230	3210	299	1	8	2008
1230	3216	32	1	1	2010
1230	3216	7995	1	1	2010
1230	3216	7996	1	1	2010
1230	3230	192	1	9	2008
1230	3230	247	1	9	2008
1230	3458	192	1	3	2009
1230	3458	247	1	1	2009
1230	3505	7995	1	6	2009
1230	3527	14	1	3	2011
1230	3527	59	1	3	2011
1230	3527	7996	1	3	2011
1230	3703	7997	1	9	2009
1230	3763	7995	6	5	2011
1230	3763	7996	6	5	2011
1230	3763	7998	6	5	2011
1230	3777	247	1	2	2009
1230	3886	184	1	10	2009
1230	3886	7995	1	10	2009
1230	3893	14	1	12	2009
1230	3893	79	1	12	2009
1230	3893	7995	1	12	2009
1230	4126	213	1	6	2009
1230	4126	247	1	6	2009
1230	4920	184	1	10	2009
1230	4920	7995	1	10	2009
1230	4920	7996	1	2	2011
1230	5192	13	1	8	2010
1230	5192	7996	1	8	2010
1230	5343	14	1	3	2009
1230	5343	299	1	3	2009
1230	5343	7999	1	3	2009
1230	5442	33	1	1	2010
1230	5442	7995	1	1	2010
1230	5442	7996	1	1	2010
1230	5807	545	1	8	2008
1230	6161	3586	1	1	2009
1230	6161	7995	1	11	2009
1230	6168	32	1	3	2011
1230	6168	3586	1	3	2011
1230	6168	5778	1	3	2011
1230	6168	7996	1	3	2011
1230	6181	7998	6	5	2011
1230	6187	7995	1	1	2011
1230	6187	7996	1	1	2011
1230	6654	7996	1	1	2010
1230	6764	526	1	6	2009
1230	6949	33	1	1	2011
1230	6949	7996	1	1	2011
1230	7025	7998	6	5	2011
1230	7172	7996	6	5	2011
1230	7172	7998	6	5	2011
1230	7221	3048	1	4	2009
1230	7725	73	1	3	2009
1230	7929	192	1	9	2008
1230	7929	247	1	9	2008
1230	7929	7995	1	4	2010
1230	8234	191	1	3	2009
1230	8234	545	1	3	2009
1230	8415	184	1	2	2011
1230	8415	3968	1	2	2011
1230	8415	7996	1	2	2011
1230	8432	83	1	3	2011
1230	8432	7996	1	3	2011
1230	8650	184	1	2	2011
1230	8650	7996	1	2	2011
1230	8650	7999	1	2	2011
1230	9547	7995	1	3	2011
1230	9672	191	1	3	2009
1230	9783	14	1	3	2011
1230	9783	33	1	3	2011
1230	9783	7996	1	3	2011
1230	9783	7999	6	5	2011
1230	10217	7995	1	11	2009
1230	10338	7996	1	3	2011
1230	10412	192	1	1	2010
1230	10412	247	1	12	2009
1230	10412	7995	1	1	2010
1230	10519	7995	1	6	2009
1230	10519	7996	1	7	2010
1230	10523	33	1	3	2009
1230	10523	184	1	3	2009
1230	10936	191	1	3	2009
1230	10936	8003	1	3	2009
1230	11146	184	1	11	2009
1230	11146	191	1	11	2009
1230	11146	7995	1	10	2009
1230	11146	7996	1	2	2010
1230	11146	7997	1	10	2009
1230	11426	33	1	1	2011
1230	11426	7996	1	1	2011
1230	11427	3586	1	4	2009
1230	11668	83	1	2	2009
1230	11670	8000	1	2	2010
1230	11784	7996	1	7	2010
1230	12135	83	1	2	2009
1230	12733	184	1	11	2009
1230	12733	7995	1	11	2009
1230	12740	14	1	10	2009
1230	12740	34	1	10	2009
1230	12740	526	1	10	2009
1230	12740	7995	1	10	2009
1230	12740	7997	1	10	2009
1230	12933	7995	1	8	2009
1230	12933	7997	1	9	2009
1230	13306	299	1	3	2009
1230	13307	7997	1	10	2009
1230	13308	6026	1	7	2010
1230	13308	7995	1	7	2010
1230	13309	33	1	4	2009
1230	13309	8002	1	4	2009
1230	13310	7995	1	8	2009
1230	13310	7997	1	8	2009
1230	13312	18	1	4	2009
1230	13312	33	1	4	2009
1230	13312	299	1	4	2009
1230	13312	7996	1	2	2010
1230	13312	8002	1	6	2009
1230	13313	191	1	3	2009
1230	13313	7997	1	9	2009
1230	13314	14	1	3	2009
1230	13314	33	1	3	2009
1230	13314	5530	1	3	2009
1230	13314	7995	1	6	2009
1230	13314	7997	1	9	2009
1230	13315	83	1	2	2009
1230	13316	7040	1	3	2009
1230	13316	7995	1	1	2010
1230	13316	7996	1	1	2010
1230	13316	8000	1	2	2010
1230	13317	32	1	7	2009
1230	13317	33	1	7	2009
1230	13317	34	1	3	2011
1230	13317	5778	1	7	2009
1230	13317	7995	1	7	2009
1230	13317	7996	1	3	2011
1230	13317	7997	1	11	2009
1230	13318	14	1	11	2009
1230	13318	721	1	6	2009
1230	13318	7995	1	11	2009
1230	13319	33	1	7	2010
1230	13319	83	1	10	2009
1230	13319	7995	1	7	2010
1230	13319	7996	1	7	2010
1230	13321	184	1	4	2009
1230	13324	7995	1	8	2010
1230	13325	7996	1	1	2010
1230	13326	7995	1	8	2009
1230	13326	7997	1	8	2009
1230	13327	33	1	8	2010
1230	13327	83	1	6	2009
1230	13327	6026	1	3	2009
1230	13327	7995	1	6	2009
1230	13327	7996	1	8	2010
1230	13328	7995	1	8	2009
1230	13328	7997	1	8	2009
1230	13329	13	1	3	2009
1230	13329	14	1	3	2009
1230	13330	83	1	3	2009
1230	13331	191	1	1	2010
1230	13331	7995	1	1	2010
1230	13331	7996	1	1	2010
1230	13332	191	1	1	2010
1230	13332	5778	1	1	2010
1230	13332	7995	1	1	2010
1230	13332	7996	1	1	2010
1230	13333	299	1	1	2009
1230	13336	184	1	4	2010
1230	13336	7995	1	8	2009
1230	13336	7996	1	4	2010
1230	13336	7997	1	8	2009
1230	13337	7995	1	10	2009
1230	13338	7997	1	11	2009
1230	13368	7996	6	5	2011
1230	13368	7998	6	5	2011
1230	13397	191	1	3	2011
1230	13397	7995	1	3	2011
1230	13397	7996	1	3	2011
1230	14005	33	1	3	2011
1230	14005	526	1	3	2011
1230	14005	3586	6	5	2011
1230	14005	7996	6	5	2011
1230	14669	32	1	11	2010
1230	14669	33	1	11	2010
1230	14669	3586	1	11	2010
1230	14880	547	1	3	2009
1230	15034	192	1	9	2008
1230	15039	191	6	5	2011
1230	15039	7998	6	5	2011
1230	15064	13	6	5	2011
1230	15064	130	6	5	2011
1230	15064	7995	6	5	2011
1230	15064	7996	6	5	2011
1230	15597	184	6	5	2011
1230	15597	7996	6	5	2011
1230	15675	14	1	3	2009
1230	16122	7995	1	1	2011
1230	16122	7996	1	1	2011
1230	16330	7995	1	3	2011
1230	16330	7996	1	3	2011
1230	16334	526	1	11	2008
1230	16334	7996	1	2	2010
1230	16334	8000	1	2	2010
1230	16860	299	1	2	2009
1230	17316	7995	1	11	2009
1230	17340	191	1	5	2009
1230	17340	213	1	3	2009
1230	17340	299	1	5	2009
1230	17358	299	1	2	2011
1230	17358	7995	1	2	2011
1230	17358	7996	1	2	2011
1230	17358	8005	1	2	2011
1230	17981	7997	1	10	2009
1230	18041	14	1	4	2009
1230	18042	14	1	4	2010
1230	18042	7996	1	4	2010
1230	18053	14	1	4	2010
1230	18053	7995	1	4	2010
1230	18053	7996	1	4	2010
1230	18158	32	1	10	2009
1230	18158	33	1	10	2009
1230	18158	130	1	10	2009
1230	18166	32	5	5	2011
1230	18166	33	5	5	2011
1230	18166	3586	5	5	2011
1230	18171	191	1	4	2009
1230	18175	7995	1	12	2010
1230	18175	7996	1	12	2010
1230	18176	7995	1	7	2010
1230	18176	7996	1	7	2010
1230	18177	14	1	6	2009
1230	18177	213	1	6	2009
1230	18177	299	1	1	2009
1231	157	24	1	12	2009
1231	157	2691	1	12	2009
1231	289	24	1	10	2010
1231	289	39	1	10	2010
1231	340	2200	1	3	2010
1231	389	14	1	6	2009
1231	706	192	1	6	2009
1231	868	192	1	6	2009
1231	1124	545	1	6	2009
1231	1130	545	1	1	2010
1231	1131	76	1	1	2010
1231	1156	14	1	6	2009
1231	1249	192	1	4	2009
1231	1274	1	1	11	2009
1231	1358	192	1	11	2008
1231	1372	192	1	5	2009
1231	1412	192	1	2	2011
1231	1425	8006	1	3	2010
1231	1527	1	1	12	2009
1231	1527	91	1	6	2010
1231	2127	192	1	4	2009
1231	3440	8010	1	5	2009
1231	3886	184	1	3	2010
1231	4126	184	1	6	2009
1231	4600	564	1	4	2009
1231	5175	192	1	11	2009
1231	5175	8006	1	5	2009
1231	5175	8007	1	5	2009
1231	5358	14	1	3	2010
1231	5497	564	1	6	2009
1231	5521	564	1	4	2009
1231	6397	184	1	10	2008
1231	6503	3234	1	4	2009
1231	7119	545	1	6	2009
1231	8133	545	1	7	2009
1231	8699	27	1	5	2009
1231	10217	184	1	2	2010
1231	10960	39	1	1	2010
1231	11193	564	1	6	2009
1231	12352	39	1	6	2009
1231	12733	184	1	6	2009
1231	14193	184	1	7	2009
1231	17417	8008	1	4	2010
1231	18010	854	1	8	2009
1231	18408	545	1	4	2009
1232	16	179	1	3	2009
1232	72	18	1	2	2009
1232	159	1542	1	2	2009
1232	441	8012	1	2	2009
1232	599	4226	1	2	2009
1232	1083	275	1	2	2009
1232	1713	79	1	2	2009
1232	1713	514	1	2	2009
1232	5908	16	1	3	2009
1232	13341	275	1	3	2009
1232	13341	575	1	2	2009
1233	55	13	1	11	2006
1233	55	18	1	5	2007
1233	55	39	1	8	2006
1233	55	187	1	1	2007
1233	55	203	1	1	2007
1233	55	360	1	2	2007
1233	55	512	1	11	2006
1233	55	570	1	12	2006
1233	55	814	1	3	2007
1233	55	1457	1	8	2006
1233	55	4509	1	8	2007
1233	55	8014	1	11	2006
1233	56	13	1	11	2006
1233	56	18	1	3	2007
1233	56	39	1	8	2006
1233	56	187	1	8	2006
1233	56	203	1	9	2006
1233	56	814	1	3	2007
1233	56	8013	1	3	2007
1233	58	18	1	12	2006
1233	58	39	1	12	2006
1233	58	187	1	12	2006
1233	58	203	1	12	2006
1233	64	18	1	3	2007
1233	64	187	1	3	2007
1233	64	814	1	3	2007
1233	67	18	1	11	2006
1233	67	39	1	8	2006
1233	67	187	1	9	2006
1233	67	203	1	9	2006
1233	67	512	1	11	2006
1233	67	814	1	3	2007
1233	67	2580	1	5	2007
1233	67	4509	1	9	2007
1233	67	8013	1	3	2007
1233	80	13	1	6	2007
1233	80	526	1	6	2007
1233	285	203	1	9	2006
1233	289	18	1	11	2006
1233	289	187	1	11	2006
1233	289	642	1	11	2006
1233	293	642	1	11	2006
1233	299	18	1	2	2007
1233	299	39	1	2	2007
1233	299	187	1	2	2007
1233	299	512	1	11	2006
1233	310	8014	1	11	2006
1233	318	642	1	11	2006
1233	329	642	1	12	2006
1233	340	39	1	8	2006
1233	340	814	1	3	2007
1233	375	98	1	6	2007
1233	375	724	1	6	2007
1233	465	642	1	11	2006
1233	467	18	1	2	2007
1233	467	187	1	2	2007
1233	467	360	1	2	2007
1233	467	2580	1	12	2006
1233	523	642	1	2	2007
1233	535	39	1	8	2006
1233	535	203	1	8	2006
1233	535	8013	1	3	2007
1233	535	8014	1	11	2006
